id,datetime,weekday,hour,minutes,day,month,year,day_period,seasson,acc_cause,meteo_condition,road_condition,nr_injured,nr_dead,nr_vehicles,lat,lon
10,2023-01-01 23:30:00,6,23,30,1,1,2023,Late Evening,Winter,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Înnourat,Umedă,0,1,1,277895.95586176,167891.67752055
11,2023-01-01 20:20:00,6,20,20,1,1,2023,Evening,Winter,Circulație pe stînga,Timp senin,Umedă,1,0,2,157493.69225178,249252.84742796
12,2023-01-01 19:30:00,6,19,30,1,1,2023,Evening,Winter,Depășire neregulamentară,Timp senin,Umedă,2,0,1,204524.10941684,61656.22853587
13,2023-01-01 18:58:00,6,18,58,1,1,2023,Evening,Winter,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Lapoviță,Umedă,2,0,1,218965.42513373,193083.77808095
14,2023-01-01 07:30:00,6,7,30,1,1,2023,Morning,Winter,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Ghețuș,1,0,1,245629.19938636,231922.53560956
15,2023-01-01 18:10:00,6,18,10,1,1,2023,Evening,Winter,"Stare de ebrietate alcoolică, adormire la volan",Înnourat,Umedă,2,0,1,221584.58499415,183045.54178808
17,2023-01-01 02:30:00,6,2,30,1,1,2023,Late Night,Winter,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Ceață,Umedă,1,0,1,109021.92888434,336041.26275229
18,2023-01-02 11:43:00,0,11,43,2,1,2023,Late Morning,Winter,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,234806.91095654,210857.19590591
19,2023-01-03 09:00:00,1,9,0,3,1,2023,Late Morning,Winter,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Ghețuș,1,0,1,166506.4941803,316250.68323122
20,2023-01-02 17:47:00,0,17,47,2,1,2023,Early Afternoon,Winter,Neacordarea priorității pietonilor,Înnourat,Uscată,1,0,1,226726.09550421,211566.74259629
21,2023-01-02 19:23:00,0,19,23,2,1,2023,Evening,Winter,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Înnourat,Uscată,1,0,1,235057.68937411,219424.19300251
22,2023-01-02 10:15:00,0,10,15,2,1,2023,Late Morning,Winter,Neacordarea priorității altor autovehicule,Lapoviță,Uscată,1,0,2,221648.77288082,173083.72050955
23,2023-01-05 11:00:00,3,11,0,5,1,2023,Late Morning,Winter,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,229755.79173551,210095.42619585
24,2023-01-05 15:50:00,3,15,50,5,1,2023,Early Afternoon,Winter,Traversare neregulamentară a drumului de către pietoni,Timp senin,Uscată,1,0,1,233424.26475604,210688.91776844
25,2023-01-05 17:30:00,3,17,30,5,1,2023,Early Afternoon,Winter,Traversare neregulamentară a drumului de către pietoni,Înnourat,Uscată,1,0,1,242051.13178515,213920.41783566
26,2023-01-05 17:25:00,3,17,25,5,1,2023,Early Afternoon,Winter,Deplasarea pietonilor pe partea dreaptă a drumului,Timp senin,Umedă,0,1,1,221087.77494257,220082.66309137
27,2023-01-05 21:50:00,3,21,50,5,1,2023,Late Evening,Winter,Neacordarea priorității pietonilor,Înnourat,Uscată,1,0,1,234646.96965664,208459.07392396
28,2023-01-03 21:40:00,1,21,40,3,1,2023,Late Evening,Winter,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Înnourat,Umedă,1,0,1,209425.78048746,259196.05315112
29,2023-01-03 10:04:00,1,10,4,3,1,2023,Late Morning,Winter,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,215902.93446196,223924.20288433
30,2023-01-03 18:00:00,1,18,0,3,1,2023,Evening,Winter,Neacordarea priorității altor autovehicule,Ploaie,Umedă,3,0,2,103573.77483991,358064.77867993
31,2023-01-04 15:22:00,2,15,22,4,1,2023,Early Afternoon,Winter,Nerespectarea distanței dintre vehicule,Timp senin,Uscată,1,0,2,235228.44402932,217427.70396869
32,2023-01-04 08:00:00,2,8,0,4,1,2023,Morning,Winter,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Înnourat,Uscată,0,1,1,207151.33180865,171986.19456491
33,2023-01-04 16:20:00,2,16,20,4,1,2023,Early Afternoon,Winter,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,251904.73999132,223736.35657513
34,2023-01-04 23:00:00,2,23,0,4,1,2023,Late Evening,Winter,"Stare de ebrietate alcoolică, adormire la volan",Înnourat,Uscată,2,0,1,218563.95746065,271694.07441319
35,2023-01-04 00:07:00,2,0,7,4,1,2023,Late Night,Winter,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Ploaie,Umedă,2,0,1,92497.62983176,347364.53244926
36,2023-01-05 08:26:00,3,8,26,5,1,2023,Morning,Winter,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Ghețuș,1,0,1,235068.28471414,188279.66656097
37,2023-01-05 18:30:00,3,18,30,5,1,2023,Evening,Winter,Neacordarea priorității pietonilor,Înnourat,Umedă,0,1,1,232838.44551647,223526.23202455
38,2023-01-04 19:55:00,2,19,55,4,1,2023,Evening,Winter,"Stare de ebrietate alcoolică, adormire la volan",Timp senin,Uscată,1,0,2,196645.38899787,280217.06795665
39,2023-01-05 22:10:00,3,22,10,5,1,2023,Late Evening,Winter,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,183883.7175207,85761.9102308
40,2023-01-04 17:30:00,2,17,30,4,1,2023,Early Afternoon,Winter,Nerespectarea distanței dintre vehicule,Înnourat,Uscată,1,0,3,234700.45543499,205581.47662533
41,2023-01-06 03:50:00,4,3,50,6,1,2023,Early Morning,Winter,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Înnourat,Uscată,0,1,3,236790.3189474,204703.06864197
42,2023-01-06 22:07:00,4,22,7,6,1,2023,Late Evening,Winter,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Înnourat,Umedă,0,1,1,227942.76525493,192464.52931608
43,2023-01-06 22:00:00,4,22,0,6,1,2023,Late Evening,Winter,Pietoni fara vesta reflectorizanta,Înnourat,Uscată,0,1,1,157996.06329254,296797.61841842
44,2023-01-07 07:02:00,5,7,2,7,1,2023,Morning,Winter,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,234191.39285697,211118.44006132
45,2023-01-07 10:54:00,5,10,54,7,1,2023,Late Morning,Winter,Traversare neregulamentară a drumului de către pietoni,Timp senin,Uscată,1,0,1,233944.78889918,206387.32755745
46,2023-01-06 14:55:00,4,14,55,6,1,2023,Afternoon,Winter,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,231391.55861976,102115.01643561
47,2023-01-08 09:50:00,6,9,50,8,1,2023,Late Morning,Winter,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,233861.91046855,204587.43013677
48,2023-01-08 18:40:00,6,18,40,8,1,2023,Evening,Winter,Neacordarea priorității pietonilor,Înnourat,Umedă,1,0,1,234999.8638224,211952.03185825
49,2023-01-06 19:05:00,4,19,5,6,1,2023,Evening,Winter,Neacordarea priorității pietonilor,Înnourat,Uscată,1,0,1,233512.56719541,208263.90347591
50,2023-01-08 18:14:00,6,18,14,8,1,2023,Evening,Winter,Nerespectarea distanței dintre vehicule,Înnourat,Umedă,1,0,2,235564.23614207,201035.64249092
51,2023-01-08 23:08:00,6,23,8,8,1,2023,Late Evening,Winter,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Înnourat,Umedă,1,0,1,225511.84087179,215221.12551074
52,2023-01-06 15:23:00,4,15,23,6,1,2023,Early Afternoon,Winter,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Înnourat,Uscată,1,0,3,102485.90617671,357952.05400803
53,2023-01-08 17:04:00,6,17,4,8,1,2023,Early Afternoon,Winter,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Ghețuș,3,0,2,225987.9693273,140380.81911591
54,2023-01-08 17:00:00,6,17,0,8,1,2023,Early Afternoon,Winter,Traversare neregulamentară a drumului de către pietoni,Ceață,Umedă,0,1,1,195850.01347914,181017.79288828
55,2023-01-08 16:20:00,6,16,20,8,1,2023,Early Afternoon,Winter,"Oprirea, staționarea incorectă",Timp senin,Uscată,1,0,1,163985.82992641,291789.96146699
56,2023-01-08 21:33:00,6,21,33,8,1,2023,Late Evening,Winter,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Ploaie,Umedă,4,0,1,230875.72327657,106906.08424263
57,2023-01-10 10:00:00,1,10,0,10,1,2023,Late Morning,Winter,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,234046.652396,212791.18731898
58,2023-01-10 17:40:00,1,17,40,10,1,2023,Early Afternoon,Winter,Neacordarea priorității pietonilor,Înnourat,Uscată,1,0,1,233420.10786168,209246.95066087
59,2023-01-10 17:03:00,1,17,3,10,1,2023,Early Afternoon,Winter,Neacordarea priorității pietonilor,Înnourat,Umedă,0,1,1,237929.76019602,204817.66913328
60,2023-01-10 13:15:00,1,13,15,10,1,2023,Afternoon,Winter,Neacordarea priorității pietonilor,Înnourat,Umedă,1,0,1,233227.17611728,213708.11617808
61,2023-01-10 15:13:00,1,15,13,10,1,2023,Early Afternoon,Winter,Neacordarea priorității altor autovehicule,Timp senin,Umedă,1,0,2,233088.60887521,209553.36194889
62,2023-01-10 09:05:00,1,9,5,10,1,2023,Late Morning,Winter,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Ploaie,Umedă,1,0,1,279142.87870025,166376.34488904
63,2023-01-10 17:35:00,1,17,35,10,1,2023,Early Afternoon,Winter,Neacordarea priorității pietonilor,Înnourat,Umedă,1,0,1,164937.53339805,292036.11799035
64,2023-01-09 08:30:00,0,8,30,9,1,2023,Morning,Winter,Traversare neregulamentară a drumului de către pietoni,Timp senin,Uscată,1,0,1,238649.21339758,206076.20790048
65,2023-01-09 12:00:00,0,12,0,9,1,2023,Afternoon,Winter,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Înnourat,Umedă,1,0,1,229243.70072302,154215.50268251
66,2023-01-09 16:40:00,0,16,40,9,1,2023,Early Afternoon,Winter,Traversare neregulamentară a drumului de către pietoni,Timp senin,Uscată,1,0,1,182572.30390462,214868.96091161
67,2023-01-09 16:35:00,0,16,35,9,1,2023,Early Afternoon,Winter,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,1,0,3,198605.55416352,232197.24328342
68,2023-01-11 18:03:00,2,18,3,11,1,2023,Evening,Winter,Traversare neregulamentară a drumului de către pietoni,Înnourat,Uscată,1,0,1,228631.83595662,212578.31564915
69,2023-01-11 20:04:00,2,20,4,11,1,2023,Evening,Winter,"Stare de ebrietate alcoolică, adormire la volan",Înnourat,Uscată,2,0,2,239832.2476555,200856.2533836
70,2023-01-11 19:20:00,2,19,20,11,1,2023,Evening,Winter,"Stare de ebrietate alcoolică, adormire la volan",Înnourat,Umedă,1,0,1,219995.06199752,320044.97265638
71,2023-01-11 19:35:00,2,19,35,11,1,2023,Evening,Winter,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Înnourat,Umedă,1,0,1,188389.27324488,305640.61517475
72,2023-01-11 16:47:00,2,16,47,11,1,2023,Early Afternoon,Winter,Traversare neregulamentară a drumului de către pietoni,Înnourat,Umedă,1,0,1,162570.87148391,290528.66978611
73,2023-01-11 11:15:00,2,11,15,11,1,2023,Late Morning,Winter,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Înnourat,Uscată,0,1,1,197467.4785286,279126.74746477
74,2023-01-12 09:14:00,3,9,14,12,1,2023,Late Morning,Winter,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,237699.10348379,211837.06531273
75,2023-01-12 13:21:00,3,13,21,12,1,2023,Afternoon,Winter,Neacordarea priorității pietonilor,Timp senin,Umedă,1,0,1,234961.16656089,212150.27566162
76,2023-01-12 20:20:00,3,20,20,12,1,2023,Evening,Winter,Drum alunecos (rugozitate scăzută),Ploaie,Ghețuș,7,1,2,235569.63979101,200819.54050201
77,2023-01-12 10:00:00,3,10,0,12,1,2023,Late Morning,Winter,Traversare neregulamentară a drumului de către pietoni,Timp senin,Uscată,0,1,1,277258.23177361,167470.8937584
78,2023-01-12 08:45:00,3,8,45,12,1,2023,Morning,Winter,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,243499.29980741,132537.82758377
79,2023-01-12 22:03:00,3,22,3,12,1,2023,Late Evening,Winter,Neacordarea priorității altor autovehicule,Înnourat,Ghețuș,2,0,2,228729.87211194,212983.9826572
80,2023-01-12 16:00:00,3,16,0,12,1,2023,Early Afternoon,Winter,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,"Ghețuș, prelucrat cu material antiderapant",0,1,1,186618.19131199,224089.3802191
81,2023-01-13 12:48:00,4,12,48,13,1,2023,Afternoon,Winter,Neacordarea priorității pietonilor,Timp senin,Ghețuș,1,0,1,235785.19258999,212524.92505609
82,2023-01-13 12:50:00,4,12,50,13,1,2023,Afternoon,Winter,Traversare neregulamentară a drumului de către pietoni,Timp senin,Ghețuș,1,0,1,240887.83479665,205309.98612169
83,2023-01-13 10:34:00,4,10,34,13,1,2023,Late Morning,Winter,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Umedă,1,0,2,216710.1278375,110778.78637542
84,2023-01-13 21:48:00,4,21,48,13,1,2023,Late Evening,Winter,Nerespectarea distanței dintre vehicule,Înnourat,Umedă,1,0,2,234649.27106154,209363.77908565
85,2023-01-13 17:02:00,4,17,2,13,1,2023,Early Afternoon,Winter,Neacordarea priorității pietonilor,Înnourat,Umedă,1,0,1,229036.15146872,209776.32049679
86,2023-01-13 11:30:00,4,11,30,13,1,2023,Late Morning,Winter,"Stare de ebrietate alcoolică, adormire la volan",Înnourat,Umedă,1,0,1,272085.26377958,164847.34387586
87,2023-01-14 02:50:00,5,2,50,14,1,2023,Late Night,Winter,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Înnourat,Umedă,1,0,1,218824.15543708,90888.83259305
88,2023-01-14 20:45:00,5,20,45,14,1,2023,Evening,Winter,"Stare de ebrietate alcoolică, adormire la volan",Ceață,"Murdară, acoperită cu noroi",1,1,1,237021.06627027,171239.85522943
89,2023-01-14 16:16:00,5,16,16,14,1,2023,Early Afternoon,Winter,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Înnourat,Umedă,5,0,2,229168.35124889,237453.24546922
90,2023-01-14 12:50:00,5,12,50,14,1,2023,Afternoon,Winter,"Stare de ebrietate alcoolică, adormire la volan",Înnourat,Umedă,2,0,2,202565.73013758,300049.09986913
91,2023-01-14 01:00:00,5,1,0,14,1,2023,Late Night,Winter,"Stare de ebrietate alcoolică, adormire la volan",Ceață,Umedă,0,1,1,163686.79356093,323750.22486344
92,2023-01-15 19:19:00,6,19,19,15,1,2023,Evening,Winter,"Stare de ebrietate alcoolică, adormire la volan",Lapoviță,Umedă,2,0,1,102015.41617435,350986.96125537
93,2023-01-15 16:40:00,6,16,40,15,1,2023,Early Afternoon,Winter,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Ceață,Umedă,1,0,1,144169.69032612,308912.15189083
94,2023-01-15 18:00:00,6,18,0,15,1,2023,Evening,Winter,Neacordarea priorității pietonilor,Timp senin,Umedă,1,0,1,228462.74662452,251358.88033201
95,2023-01-16 00:20:00,0,0,20,16,1,2023,Late Night,Winter,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Lapoviță,Umedă,1,0,1,250183.1307583,237065.5962438
96,2023-01-16 06:43:00,0,6,43,16,1,2023,Morning,Winter,Traversare neregulamentară a drumului de către pietoni,Înnourat,Umedă,1,0,1,234823.59483986,208300.22633562
97,2023-01-16 11:05:00,0,11,5,16,1,2023,Late Morning,Winter,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,2,0,2,236226.86711692,208366.60503238
98,2023-01-16 17:18:00,0,17,18,16,1,2023,Early Afternoon,Winter,Neacordarea priorității pietonilor,Înnourat,Uscată,1,0,1,241965.20084355,200055.19337134
99,2023-01-16 13:20:00,0,13,20,16,1,2023,Afternoon,Winter,Depășire neregulamentară,Înnourat,Umedă,1,0,1,174823.61739584,298877.16913569
100,2023-01-17 00:08:00,1,0,8,17,1,2023,Late Night,Winter,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Înnourat,Uscată,2,0,1,228697.82527676,211421.16993497
101,2023-01-17 21:00:00,1,21,0,17,1,2023,Late Evening,Winter,Deplasarea pietonilor pe partea dreaptă a drumului,Înnourat,Umedă,0,1,1,259971.96897118,195100.33585246
102,2023-01-17 07:15:00,1,7,15,17,1,2023,Morning,Winter,Neacordarea priorității pietonilor,Înnourat,Uscată,2,0,1,231774.06544159,206194.68012811
103,2023-01-17 20:33:00,1,20,33,17,1,2023,Evening,Winter,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Înnourat,Uscată,1,0,1,235270.59594693,207833.50694565
104,2023-01-17 17:42:00,1,17,42,17,1,2023,Early Afternoon,Winter,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Înnourat,Umedă,1,0,1,254843.89837827,225740.30215123
105,2023-01-17 12:52:00,1,12,52,17,1,2023,Afternoon,Winter,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,236095.2796321,204892.55522971
106,2023-01-18 13:08:00,2,13,8,18,1,2023,Afternoon,Winter,Conducere imprudentă,Timp senin,Uscată,1,0,1,268529.51792803,218059.44069682
107,2023-01-18 08:45:00,2,8,45,18,1,2023,Morning,Winter,Neacordarea priorității pietonilor,Timp senin,Umedă,1,0,1,230331.53398351,210610.806192
108,2023-01-18 12:30:00,2,12,30,18,1,2023,Afternoon,Winter,Neacordarea priorității altor autovehicule,Timp senin,Umedă,1,0,5,233719.66365476,208938.84986973
109,2023-01-18 04:30:00,2,4,30,18,1,2023,Early Morning,Winter,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Umedă,2,0,1,207998.61922064,267478.87694974
110,2023-01-18 14:21:00,2,14,21,18,1,2023,Afternoon,Winter,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Umedă,1,0,1,239640.87624335,214179.12024707
111,2023-01-18 10:13:00,2,10,13,18,1,2023,Late Morning,Winter,Neacordarea priorității altor autovehicule,Timp senin,Uscată,2,0,2,214050.27203801,188926.22358319
112,2023-01-19 04:00:00,3,4,0,19,1,2023,Early Morning,Winter,Traversare neregulamentară a drumului de către pietoni,Înnourat,Umedă,1,0,1,235512.1113748,201479.99017748
113,2023-01-19 19:01:00,3,19,1,19,1,2023,Evening,Winter,Neacordarea priorității pietonilor,Înnourat,Umedă,1,0,1,233192.66924,209453.25279524
114,2023-01-20 08:20:00,4,8,20,20,1,2023,Morning,Winter,Neacordarea priorității pietonilor,Timp senin,Umedă,1,0,1,163133.83034712,292040.6753039
115,2023-01-20 08:17:00,4,8,17,20,1,2023,Morning,Winter,Neacordarea priorității pietonilor,Timp senin,Umedă,1,0,1,228464.99807487,201227.81283376
116,2023-01-20 08:54:00,4,8,54,20,1,2023,Morning,Winter,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,4,229391.75931896,213562.98150226
117,2023-01-20 21:31:00,4,21,31,20,1,2023,Late Evening,Winter,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Înnourat,Umedă,1,0,1,234749.06663885,205560.80509439
118,2023-01-21 19:00:00,5,19,0,21,1,2023,Evening,Winter,"Stare de ebrietate alcoolică, adormire la volan",Timp senin,Uscată,2,0,2,206969.53866857,267079.4024183
119,2023-01-22 19:16:00,6,19,16,22,1,2023,Evening,Winter,Neacordarea priorității altor autovehicule,Înnourat,Umedă,3,0,2,229052.07451769,210586.62367482
120,2023-01-22 18:30:00,6,18,30,22,1,2023,Evening,Winter,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Înnourat,Umedă,0,1,1,145819.33614091,241932.5664713
121,2023-01-22 00:15:00,6,0,15,22,1,2023,Late Night,Winter,"Stare de ebrietate alcoolică, adormire la volan",Timp senin,Umedă,1,0,1,233864.5811331,233988.08747435
122,2023-01-23 00:07:00,0,0,7,23,1,2023,Late Night,Winter,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Înnourat,Umedă,2,0,1,233977.05819478,206781.76547763
123,2023-01-23 14:09:00,0,14,9,23,1,2023,Afternoon,Winter,Neacordarea priorității altor autovehicule,Timp senin,Umedă,1,0,2,221802.4526045,214478.84440123
124,2023-01-23 22:00:00,0,22,0,23,1,2023,Late Evening,Winter,Nerespectarea distanței dintre vehicule,Înnourat,Uscată,1,0,2,228540.43658324,212568.8070258
125,2023-01-23 07:45:00,0,7,45,23,1,2023,Morning,Winter,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,2,191917.30140233,133236.82657171
126,2023-01-24 08:22:00,1,8,22,24,1,2023,Morning,Winter,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,"Ghețuș, prelucrat cu material antiderapant",1,0,2,310794.75152568,154683.95387589
127,2023-01-24 11:45:00,1,11,45,24,1,2023,Late Morning,Winter,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,"Ghețuș, prelucrat cu material antiderapant",2,0,1,305939.72199352,156134.2723518
128,2023-01-24 14:08:00,1,14,8,24,1,2023,Afternoon,Winter,Neacordarea priorității pietonilor,Timp senin,Umedă,1,0,1,235165.8108719,211843.58065336
129,2023-01-24 17:37:00,1,17,37,24,1,2023,Early Afternoon,Winter,Neacordarea priorității pietonilor,Înnourat,Umedă,1,0,1,227456.57226595,211730.01543829
130,2023-01-24 23:50:00,1,23,50,24,1,2023,Late Evening,Winter,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Ploaie,"Murdară, acoperită cu noroi",1,0,1,220692.47260582,84623.47411679
131,2023-01-24 23:50:00,1,23,50,24,1,2023,Late Evening,Winter,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Înnourat,Uscată,1,0,1,234957.99084639,213623.88596334
132,2023-01-25 18:23:00,2,18,23,25,1,2023,Evening,Winter,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,2,0,1,182145.1741504,277844.4191927
133,2023-01-25 07:28:00,2,7,28,25,1,2023,Morning,Winter,Neacordarea priorității pietonilor,Înnourat,Umedă,1,0,1,231681.785524,209812.93097423
134,2023-01-25 14:36:00,2,14,36,25,1,2023,Afternoon,Winter,Neacordarea priorității altor autovehicule,Înnourat,Umedă,1,0,2,236931.4520195,205817.64625505
135,2023-01-25 14:41:00,2,14,41,25,1,2023,Afternoon,Winter,Neacordarea priorității pietonilor,Înnourat,Umedă,1,0,1,234993.91718059,213752.66805361
136,2023-01-25 17:50:00,2,17,50,25,1,2023,Early Afternoon,Winter,Neacordarea priorității pietonilor,Înnourat,Umedă,1,0,1,233431.53617762,210352.37870003
